"Tweet Id","Tweet URL","Tweet Posted Time (UTC)","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location",Lat,Long,"Tweet Language","User Id",Name,"Screen Name","User Bio","Verified or Non-Verified","Profile URL","Protected or Non-protected","User Followers","User Following","User Account Creation Date"
"""1229549801974456325""",https://twitter.com/DiarioCoahuila/status/1229549801974456325,"17 Feb 2020 23:34:51","#CLOSEUP | Emperador nipón cancela su festejo de cumpleaños por el #coronavirus
https://t.co/yzg2BXdS4F https://t.co/znkqDBNGRH",Tweet,"Twitter Web App",0,0,"Saltillo, Coahuila, México",,,Spanish,"""48206728""","EL Diario de Coahuila",DiarioCoahuila,"Medio informativo.",Non-Verified,https://twitter.com/DiarioCoahuila,Non-Protected,38959,1505,"18 Jun 2009 02:06:42"
"""1229549704591138822""",https://twitter.com/CoronaTurkey/status/1229549704591138822,"17 Feb 2020 23:34:28","#VideoOfTheDay☣️: Çin'deki bu çift #coronavirus teşhisi aldı ancak 87 yaşındaki Çinli adam hasta olmasına rağmen eşiyle her gün ilgileniyor. https://t.co/g6UFvkeXBp",Tweet,"Twitter Web App",13,81,Türkiye,,,Turkish,"""2753159139""","Coronavirus ☣️ Turkish Agency",CoronaTurkey,"▫️ http://t.me/TurkishAgency - ▫️coronaturkey@consultant.com |#coronavirus ▫️http://Change.org/CoronaTurkey | #COVID19 |🇺🇸: @CoronaTurkeyEN",Non-Verified,https://twitter.com/CoronaTurkey,Non-Protected,20383,16,"28 Aug 2014 09:26:43"
"""1229549660672417792""",https://twitter.com/corbett3000/status/1229549660672417792,"17 Feb 2020 23:34:17","Currently in Seoul’s gorgeous Incheon Airport ✈️

👵🏼Old lady coughs 💨 loudly in the lounge.

💯‼️100 sets of eyes turn to her and go wide 👀.

#coronavirus #COVID19 https://t.co/qWPC4osZJc",Tweet,"Twitter Web App",0,2,🅽🆈🅲,,,English,"""3530201""","Peter Corbett 🙏🏼",corbett3000,"Zen hospice practitioner. Retired founder of @iStrategyLabs. @Davos speaker. @GlobalShapers, @YPO &amp; @tiger21 #millennial. Bio: http://corbett.vc/about/",Non-Verified,https://twitter.com/corbett3000,Non-Protected,15450,939,"05 Apr 2007 15:38:05"
"""1229549563754819585""",https://twitter.com/RadioNacionalFM/status/1229549563754819585,"17 Feb 2020 23:33:54","#LoÚltimo #China Autoridades sanitarias de la provincia de Hubei reportaron 93 nuevas muertes a causa del #Coronavirus. Con esto, ya son más de 1800 las personas fallecidas por dicha enfermadad. 
#ElInformativoxNacional https://t.co/Wc0X1gid3g",Tweet,"Twitter Web App",2,4,"Lima, Peru",,,Spanish,"""112796268""",Nacional,RadioNacionalFM,"Escúchanos por http://radionacional.com.pe/envivo, en los 103.9 FM en Lima y 70 frecuencias a nivel nacional.
Estamos también en TDT 7.2, FB, IG y Youtube",Non-Verified,https://twitter.com/RadioNacionalFM,Non-Protected,374267,918,"09 Feb 2010 18:54:29"
"""1229549539671056384""",https://twitter.com/247NewsTODAY/status/1229549539671056384,"17 Feb 2020 23:33:48","Coronavirus causes mild disease in four in five patients, says World Health Organisation. #Coronavirus #COVID19 https://t.co/uL9sjIehS0",Tweet,"Twitter for Mac",0,1,,,,English,"""1024322821772783616""","247 News TODAY",247NewsTODAY,"24/7 News, your source for what’s happening in your world now. Follow to stay up to date.",Non-Verified,https://twitter.com/247NewsTODAY,Non-Protected,25,3,"31 Jul 2018 15:56:06"
"""1229549231553368064""",https://twitter.com/LaPerraVidaOk/status/1229549231553368064,"17 Feb 2020 23:32:35","😷 #Coronavirus 👉 Desarrollaron en Argentina un test para detectar el coronavirus en una hora. Hablamos con una de sus creadoras, la biotecnóloga #CarlaGimenez 👩‍🔬

Escuchalo Online por @580universidad 🎙👇
https://t.co/HTIL149sjB https://t.co/nml7iIzhTv",Tweet,"Twitter Web App",2,3,Córdoba,,,Spanish,"""2583073909""","La Perra Vida",LaPerraVidaOk,"Ricardo Césari y equipo te acompañan de lunes a viernes de 19 a 22 por @580universidad 📻.
Coherencia, buena música y entrevistas con personalidades destacadas.",Non-Verified,https://twitter.com/LaPerraVidaOk,Non-Protected,474,187,"23 Jun 2014 00:45:40"
"""1229549226734039041""",https://twitter.com/HELLENICSHIP/status/1229549226734039041,"17 Feb 2020 23:32:34","#Coronavirus and its impact on your contract ꟷ can you rely on ‘Force Majeure’? #virus #maritimeindustry #shipping
https://t.co/KoZThYNTJH https://t.co/Eb7Fbu13pg",Tweet,"Twitter Web App",0,0,HELLENICSHIPPINGNEWSWORLDWIDE,,,English,"""334388774""",HELLENICSHIPPINGNEWS,HELLENICSHIP,"Hellenic Shipping News Worldwide : Online Daily News  Leaders in global shipping news for over 10 years journalist@hellenicshippingnews.com",Non-Verified,https://twitter.com/HELLENICSHIP,Non-Protected,7989,1542,"13 Jul 2011 01:02:08"
"""1229549199554990081""",https://twitter.com/Grillopolitics/status/1229549199554990081,"17 Feb 2020 23:32:27","#Japón | Datos del crucero #DiamondPrincess que está en cuarentena en el puerto de #Yokohama 
3.500 personas a bordo.
1.723 personas han sido testadas.
454 han dado positivo.
TASA DE CONTAGIO 26,35%
#wuhan #coronavirus 
#CoronavirusOutbreak
#COVID19 coronavirus
#WuhanVirus #China https://t.co/H6yT4vr5mf",Tweet,TweetDeck,0,1,México,,,Spanish,"""1129096341420937217""",Grillo_Político,Grillopolitics,"Un medio sin amigos - Nos cagan las injusticias 
Sígueme y te sigo.",Non-Verified,https://twitter.com/Grillopolitics,Non-Protected,867,2137,"16 May 2019 18:48:40"
"""1229548944839016448""",https://twitter.com/coriiiiiiiiiii1/status/1229548944839016448,"17 Feb 2020 23:31:27","The international number of COVID19 cases are approaching the point where Chinese cases spiked. #Coronavirus #COVID19 #Wuhan https://t.co/gk4QFIhWiJ",Tweet,"Twitter for iPhone",0,2,,,,English,"""1203442953412329480""",coriiiiiiiiiiii,coriiiiiiiiiii1,information,Non-Verified,https://twitter.com/coriiiiiiiiiii1,Non-Protected,358,951,"07 Dec 2019 22:35:43"
"""1229548942255362048""",https://twitter.com/bitcoinconnect/status/1229548942255362048,"17 Feb 2020 23:31:26","China Detains Activist Who Accused Xi of Coronavirus Cover-Up SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #china #trump https://t.co/2hI7XsSVYq https://t.co/YXhUWO9lhG",Tweet,Clickclickme,0,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229548889742696448""",https://twitter.com/WorldVisionUSA/status/1229548889742696448,"17 Feb 2020 23:31:13","""As over 1,600 people in China have died due to the outbreak of the novel #coronavirus ... World Vision is spending millions to provide assistance to nearly 400,000 people in the midst of the deadly health crisis."" Read the full story: https://t.co/OCUW0K0SUz. https://t.co/nS0v6oJz92",Tweet,Buffer,4,29,"Federal Way, WA",,,English,"""11859822""","World Vision USA",WorldVisionUSA,"Going where no one else goes because Jesus is alive in the hardest places to be a child.",Verified,https://twitter.com/WorldVisionUSA,Non-Protected,576236,14782,"05 Jan 2008 00:10:51"
"""1229548844288901120""",https://twitter.com/sukemomo/status/1229548844288901120,"17 Feb 2020 23:31:03","Last updated: 2020-02-17 23:05:01+00:00GMT
  Coronavirus [COVID-19]
    Cases: 73258
    Deaths: 1868
 
#corona #coronavirus #COVID19 https://t.co/rC726EWPcR",Tweet,rate_twitte,0,0,Japan,,,English,"""20908378""",Suke,sukemomo,"👨🏽‍💻 System Engineer.
📈 Tweet bot is graphing data scraped with python.
Regarding coronaviruses, we may tweet individually...",Non-Verified,https://twitter.com/sukemomo,Non-Protected,55,45,"15 Feb 2009 13:02:09"
"""1229548838404460544""",https://twitter.com/alvertoas/status/1229548838404460544,"17 Feb 2020 23:31:01","Evolución del virus 

#coronavirus #CoronavirusChino #CoronavirusChino #COVID_2019 #COVID19 #2019_nCov https://t.co/5SpIQ0ICJv",Tweet,"Twitter for Android",8,5,"ESPAÑA (Iberia)",,,Spanish,"""2984890510""",AlvertoaS,alvertoas,"☝️☝️
Quizas no comparta tu opinión,
pensador beligerante.
👇🏽👇🏽",Non-Verified,https://twitter.com/alvertoas,Non-Protected,4045,1986,"18 Jan 2015 23:55:01"
"""1229548813846827008""",https://twitter.com/TachiraTricolor/status/1229548813846827008,"17 Feb 2020 23:30:55","73.259 contagiados, 1.868 muertos y 12.582 recuperados, #CoronaVirus https://t.co/dHrJgtYWmV",Tweet,"Twitter for Android",0,1,,,,Spanish,"""525671469""","RESISTENCIA Táchira",TachiraTricolor,"#ResistenciaTachira 🇻🇪",Non-Verified,https://twitter.com/TachiraTricolor,Non-Protected,14328,15109,"15 Mar 2012 19:23:35"
"""1229548769676492801""",https://twitter.com/KamaluddinIdrus/status/1229548769676492801,"17 Feb 2020 23:30:45","##Coronavirus: Virus yang dikenali sebagai #Wuhan-400 dalam 'The Eyes of Darkness', Thriller tulisan Dean Koontz tahun 1981 
https://t.co/wsshJ5lK9N
#China #DeanKoontz #Hubei https://t.co/QKnDVhvH9C",Tweet,NextSNAPmy,0,1,"Kalumpang, Selangor,",,,in,"""47856713""","Kamaluddin 阿列克斯 தீன்",KamaluddinIdrus,"1马来西亚，生成转化 -
Rakyat marhaen 1Malaysia -
http://instagram.com/kamaluddinidrus + http://facebook.com/KamaluddinIdrus + 
http://facebook.com/kamaluddin +
pakdin.my",Non-Verified,https://twitter.com/KamaluddinIdrus,Non-Protected,3312,2007,"17 Jun 2009 04:34:53"
"""1229548742501687296""",https://twitter.com/AscotBlack/status/1229548742501687296,"17 Feb 2020 23:30:38","Warum erwähnen Sie nicht, dass eine #COVID19 Pandemie zu 20-60% bzw 40-70% infizieren würde, wie es @c_dorsten bzw @mlipsitch sagen? Auch ein qualifizierender Hinweis auf die Sterblichkeit von 2% in China wär angebracht &amp; wie internationale Experten diese einschätzen #coronavirus https://t.co/zaZ8sNMagw https://t.co/tg6DN21rL3",Tweet,"Twitter for Android",0,0,,,,German,"""1225089362288873474""","Info on #coronavirus",AscotBlack,"Von Anfang an bemüht, an die Quelle der Informationen zu gelangen. Hauptsächlich US-amerikanische Epidemiologen&amp; Wissenschaftsjournalisten. Im Foto: #LiWenliang",Non-Verified,https://twitter.com/AscotBlack,Non-Protected,389,91,"05 Feb 2020 16:10:58"
"""1229548715578290176""",https://twitter.com/kamireddynrao/status/1229548715578290176,"17 Feb 2020 23:30:32","#Coronavirus death toll in China's #Hubei province rises to 1,789 as epicentre reports 93 new fatalities.
province had announced 1,933 new cases and 100 deaths a day earlier
China’s annual parliamentary meeting scheduled for early March has been postponed because of the outbreak https://t.co/OAD4k76cvi",Tweet,"Twitter for iPhone",0,0,"Hyderabad, India",,,English,"""635140045""",NRao,kamireddynrao,"Botanist and Nature loving. Avid reader and traveler.",Non-Verified,https://twitter.com/kamireddynrao,Non-Protected,199,45,"14 Jul 2012 05:27:55"
"""1229548697039646721""",https://twitter.com/COVID_/status/1229548697039646721,"17 Feb 2020 23:30:27","Coronavirus UPDATE: as of 6:30pm EST 2/17/20
🦠73,259 cases
❌1,868 deaths
✅12,615 recovered
11,326 or 19% of active cases are in CRITICAL condition. #coronavirus #COVID2019 https://t.co/g4VthsW29q",Tweet,"Twitter for iPhone",1,2,,,,English,"""1200455916115636228""","CoronavirusUPDATE 🗣🦠",COVID_,"Latest info and ALERTS on COVID-19/SARSCov2/Coronavirus. Here to inform the public. Sources posted w/tweets. #COVID19",Non-Verified,https://twitter.com/COVID_,Non-Protected,1481,0,"29 Nov 2019 16:46:21"
"""1229548668304445442""",https://twitter.com/The_Mask_For_Pr/status/1229548668304445442,"17 Feb 2020 23:30:21","Welcome..come in...👍
""I bring you someth..UGH..UGH..to😵..""
""High Kick... Desinfection 😂🤣""
#coronavirus #CoronavirusOutbreak #coronavirusjapan #coronaviruschina #Coronavirusmexico #coronaviruswuhan #coronavirusthailand  #coronavirususa #coronaviruscanada
#COVID19 https://t.co/nIWd6uvS8R",Tweet,"Twitter for Android",7,8,"BUY FOOD & MASKS 😷 DON'T FLY!",,,English,"""3008158601""","The Mask is needed to protect👍",The_Mask_For_Pr,"Destroy The World 
&amp;
The World Strikes Back

( FOLLOW THE #COVID19 &amp; #CORONAVIRUS NEWS, PROTECT YOURSELF &amp; YOUR FAMILY IT'S VERY IMPORTANT😷 ) WATCH THE VIDEO👇",Non-Verified,https://twitter.com/The_Mask_For_Pr,Non-Protected,2354,2991,"31 Jan 2015 18:30:12"
"""1229548666081488896""",https://twitter.com/AbbTakk/status/1229548666081488896,"17 Feb 2020 23:30:20","بل گیٹس نے کورونا وائرس کو بڑا چیلنج قرار دے دیا
#BillGates #Coronavirus https://t.co/0mUI9seFeP",Tweet,"Twitter Web App",0,5,"Karachi, Pakistan",,,Urdu,"""1017158666""",AbbTakk,AbbTakk,"Latest news on politics, breaking, sports, global affairs and entertainment. Follow @ABBTAKK Pakistan's most credible news channel",Verified,https://twitter.com/AbbTakk,Non-Protected,598042,2,"17 Dec 2012 10:23:11"
"""1229548655482462208""",https://twitter.com/Notimex/status/1229548655482462208,"17 Feb 2020 23:30:18","🎥 #VIDEO | «Corea del Sur reporta otro caso de #Covid19 y ya suma 30».

@Notimex_TV 

• #Notimex https://t.co/7uqS0hzYC8",Tweet,"Hootsuite Inc.",0,2,México,,,Spanish,"""19889168""",Notimex,Notimex,"Agencia de #Noticias del Estado Mexicano. Somos una de las #Agencias líderes en #Latinoamérica y de habla hispana. Únete a la comunidad, comenta y comparte.",Verified,https://twitter.com/Notimex,Non-Protected,799907,0,"02 Feb 2009 02:23:19"
"""1229548646389223426""",https://twitter.com/sakaltimes/status/1229548646389223426,"17 Feb 2020 23:30:15","Xiaogan city bans people from leaving home amid #coronavirus outbreak; violators to be detained for 10 days.

#Sakal #SakalNews #SakalTimes #ViralIndia #ViralNews 

https://t.co/vxEcwxKDfY https://t.co/tsNLBsolUp",Tweet,"Hootsuite Inc.",0,0,"Maharashtra, India",,,English,"""17830429""","Sakal Times",sakaltimes,"English daily 🗞️ from Pune bringing the latest news, updates &amp; features from Maharashtra and around the world.
A part of Sakal Media Group (@sakalmedianews).",Non-Verified,https://twitter.com/sakaltimes,Non-Protected,18877,10,"03 Dec 2008 05:54:15"
"""1229548646196224000""",https://twitter.com/SakalMediaNews/status/1229548646196224000,"17 Feb 2020 23:30:15","Xiaogan city bans people from leaving home amid #coronavirus outbreak; violators to be detained for 10 days.

#Sakal #SakalNews #SakalMedia #ViralIndia #ViralNews 

https://t.co/rZgZuquHiN https://t.co/DhO4gvCYn6",Tweet,"Hootsuite Inc.",0,0,"595, Budhwar Peth, Pune",,,English,"""85306437""",sakalmedia,SakalMediaNews,"Since 1932.
महाराष्ट्रतील नं. १ वृत्तपत्र 
Leading Marathi daily from Pune 🗞
News from Maharashtra &amp; around the world 🌏",Non-Verified,https://twitter.com/SakalMediaNews,Non-Protected,112676,9,"26 Oct 2009 12:47:27"
"""1229548636230606849""",https://twitter.com/coriiiiiiiiiii1/status/1229548636230606849,"17 Feb 2020 23:30:13","The #coronavirus data from @JohnsHopkinsSPH fluctuates. Earlier today, this morning, over 1,000 international cases were confirmed. Now it is being reported as 896. https://t.co/zd79jy2gR3",Tweet,"Twitter for iPhone",1,0,,,,English,"""1203442953412329480""",coriiiiiiiiiiii,coriiiiiiiiiii1,information,Non-Verified,https://twitter.com/coriiiiiiiiiii1,Non-Protected,358,951,"07 Dec 2019 22:35:43"
"""1229548626248192001""",https://twitter.com/ElSudcalif/status/1229548626248192001,"17 Feb 2020 23:30:11","#Moda #Salud  |  Por #Coronavirus, #Chanel aplaza su desfile previsto para mayo en #China ► https://t.co/l8pHDgT3zd https://t.co/jtn7Q0X2ab",Tweet,Buffer,0,0,"La Paz, Baja California Sur",,,Spanish,"""2484532116""","El Sudcaliforniano",ElSudcalif,"Diario que tiene 50 años formando opinión en #BajaCaliforniaSur, perteneciente a @oemenlinea  | Facebook: https://t.co/3Br2LIltj6  Instagram: https://t.co/neUScZKefc",Non-Verified,https://twitter.com/ElSudcalif,Non-Protected,4837,1070,"08 May 2014 20:13:08"
"""1229548581582852096""",https://twitter.com/EntreComillasM/status/1229548581582852096,"17 Feb 2020 23:30:00","Científicos del MGH declaran haber encontrado el #TalónDeAlquiles del #COVID19 

#MásDetalles aquí 

https://t.co/AMC4NqC3kV https://t.co/P2GdCPzIcr",Tweet,TweetDeck,3,1,CDMX,,,Spanish,"""1042903202595786752""","Entre Comillas",EntreComillasM,"Periodismo crítico y veraz",Non-Verified,https://twitter.com/EntreComillasM,Non-Protected,1207,1108,"20 Sep 2018 22:27:54"
"""1229548581553680390""",https://twitter.com/sakulifesuishin/status/1229548581553680390,"17 Feb 2020 23:30:00","いっふー☀さくらいふちゃんだよ🌸
＼みんな疲れはたまってない？／

免疫が落ちると、感染症にかかるリスクが高くなるよ💦
しっかりと休養をとって、バランスの良い食事を心がけて🍴
抵抗力を高めて、ウイルスをやっつけよう✊

#新型コロナウイルス #COVID19 #インフルエンザ #衛生習慣 #さくらいふ https://t.co/DIICvBtYvq",Tweet,"Twitter for Advertisers",2,9,大阪府大阪市中央区難波5丁目1-60なんばスカイオ15階,,,Japanese,"""1098886748027797504""",さくらいふ推進室,sakulifesuishin,"日本の公衆衛生を支え続けて60年、イカリ消毒 🌸さくらいふ推進室🌸公式アカウントです。

ご家庭で、衛生管理について悩んでいることはありませんか？
プロの技術をご家庭にもお届けするべく、「家庭でできる予防衛生」を中心に発信します🌎 
このツイート内容は担当者の個人的見解であり、会社の見解とは異なる場合があります。",Non-Verified,https://twitter.com/sakulifesuishin,Non-Protected,868,730,"22 Feb 2019 10:06:31"
"""1229548581025144833""",https://twitter.com/dajiyuan/status/1229548581025144833,"17 Feb 2020 23:30:00","剛剛開工，又放假了，政府說不讓開就不能開，什麼時候上班再等通知。 #武汉肺炎 #coronavirus #CoronaOutbreak

✅ 大紀元新唐人爆料平台
電話：+1 (929) 355-4408
郵箱：talkdjy@gmail.com

💐 支持大紀元，讓全世界看到正義：https://t.co/RtiT7eSo94

🔔 頻道訂閱：https://t.co/w4TtDLLiGi https://t.co/OnrxoWnuv9",Tweet,"Twitter Media Studio",19,31,"United States",,,Chinese,"""56572394""",大紀元新聞網,dajiyuan,"大紀元新聞網是海外最大、最可信賴的中文媒體，在全球35個國家設有分支機構。│ Youtube: https://t.co/5eNpd2wEe1 │ Telegram: https://t.co/yunoxQqCQt │ 支持我們，讓全世界看到正義： https://t.co/BokYutk1Fj │ #大纪元",Non-Verified,https://twitter.com/dajiyuan,Non-Protected,72855,139,"14 Jul 2009 02:06:53"
"""1229548474041094144""",https://twitter.com/DelthiaRicks/status/1229548474041094144,"17 Feb 2020 23:29:34","14 US citizens who tested positive for #COVID19 but don't have symptoms are being treated. All were flown to a federally designated facility at the U of Nebraska after evacuation from a cruise ship in Japan. Total of 340 were flown home &amp; face quarantine https://t.co/2Q1dnIgR97 https://t.co/IxP2I2utRH",Tweet,"Twitter Web App",4,4,"New York",,,English,"""732787392722182144""","delthia ricks 🔬",DelthiaRicks,"Award-winning science writer. Author. Citizen Scientist. Bylines: Newsday, Discover Magazine, Journal of the Nat'l Cancer Institute, Ms Magazine, Medical Xpress",Non-Verified,https://twitter.com/DelthiaRicks,Non-Protected,2853,1985,"18 May 2016 04:18:23"
"""1229548424145457152""",https://twitter.com/fengyun_/status/1229548424145457152,"17 Feb 2020 23:29:22","#武漢 武昌醫院院長劉智明感染新冠肺炎去世‼️🙏
#coronavirus
#Covid19
那些宣傳武漢肺炎可防.可控.可治的畜生們出來走兩步！一個醫院的院長都保護不了
更別提普通民眾了‼️ https://t.co/qoNsRGpb2m",Tweet,"Twitter for Android",0,4,"Los Angeles, CA",,,Chinese,"""4247480714""",厚德載物,fengyun_,"Everything is just beginning！
一切都是剛剛開始！",Non-Verified,https://twitter.com/fengyun_,Non-Protected,1509,512,"15 Nov 2015 16:44:43"
"""1229548371456806913""",https://twitter.com/ktulenko/status/1229548371456806913,"17 Feb 2020 23:29:10","The business world is taking note of the #Coronavirus #COVID19 due 2 massive supply chain disruptions &amp; preparing responses. I appeared on @FoxBusiness to discuss some of the new developments. #globalhealth #healthsystems #epidemics #healthworkers #China https://t.co/ECDUYJxtW2 https://t.co/JEKRflWM88",Tweet,"Twitter Web App",0,3,"Washington, DC",,,English,"""54261927""","Dr. Kate Tulenko",ktulenko,"Health systems &amp; health workforce thought leader. CEO of @Corvus_Health: Global health workforce services, recruitment, training, staffing/locums, &amp; TeleHR.",Non-Verified,https://twitter.com/ktulenko,Non-Protected,3086,2513,"06 Jul 2009 16:56:50"
"""1229548324023422976""",https://twitter.com/livecrisisnews/status/1229548324023422976,"17 Feb 2020 23:28:59","The rate of infection &amp; small but noticeable death rate of the #coronavirus makes the perfect virus. 

It can infect people and keep them sick for so long while killing some at a slow rate will make this very hard to fight. This enables the virus to not die off on its own. https://t.co/aQUflbmOIN",Tweet,"Twitter Web App",65,101,"Worldwide 🌐",,,English,"""1098236199058239488""","24/7 Crisis News LIVE ☢",livecrisisnews,"(#Coronavirus) Reliable &amp; Fast Online News Source - We report on the LATEST Pandemic, Military, Crisis, Weather News &amp; More. 🦠 🚀 🔭 (Click Link For Our YT!)",Non-Verified,https://twitter.com/livecrisisnews,Non-Protected,16616,36,"20 Feb 2019 15:01:28"
"""1229548171040378881""",https://twitter.com/Quamasparagi/status/1229548171040378881,"17 Feb 2020 23:28:22","Has @WHO @DrTedros subtly backtracked? We seem to have gone from no travel restrictions on 10 Jan to restrictions may be of value on 11 Feb. That's ok, Tedros! After all, it's not as if we're dealing with an imminent pandemic...

@_Scrumps @DominicRaab #COVID19 #coronavirusuk https://t.co/yn7ltIfQVD",Tweet,"Twitter for iPad",1,3,"London, England",,,English,"""351267073""",Quamasparagi,Quamasparagi,"The WHO has mandated China to infect the world.",Non-Verified,https://twitter.com/Quamasparagi,Non-Protected,352,1388,"09 Aug 2011 00:55:37"
"""1229548096478175235""",https://twitter.com/AbbTakk/status/1229548096478175235,"17 Feb 2020 23:28:04","چین میں کورونا وائرس سے مزید 106 افراد ہلاک 
#China #Coronavirus https://t.co/2hn2rmzf2I",Tweet,"Twitter Web App",0,7,"Karachi, Pakistan",,,Urdu,"""1017158666""",AbbTakk,AbbTakk,"Latest news on politics, breaking, sports, global affairs and entertainment. Follow @ABBTAKK Pakistan's most credible news channel",Verified,https://twitter.com/AbbTakk,Non-Protected,598042,2,"17 Dec 2012 10:23:11"
"""1229548084528664582""",https://twitter.com/DiarioElPeruano/status/1229548084528664582,"17 Feb 2020 23:28:01","Embajador chino, Liang Yu, confía en que el #coronavirus no afecte el comercio con Perú https://t.co/5cTPz2NIo1 

En China, el 80 % de los pacientes se encuentran en Wuhan. https://t.co/jXK7mfCgl8",Tweet,"Twitter Web App",3,7,Peru,,,Spanish,"""3957668722""","Diario El Peruano",DiarioElPeruano,"Cuenta del Diario Oficial El Peruano  y las #NormasLegales. Sigue también @agencia_andina",Verified,https://twitter.com/DiarioElPeruano,Non-Protected,105038,307,"14 Oct 2015 17:08:21"
"""1229548044619616257""",https://twitter.com/pnagovph/status/1229548044619616257,"17 Feb 2020 23:27:52","#COVID19 | @DOHgov Asec. Maria Rosario Vergeire said the downtrend in the number of PUIs nationwide could be attributed to DOH's strengthened surveillance and management intervention for COVID-19. | @MTMontemayor 

Read On:
https://t.co/cgWflcOFQD https://t.co/3sVSubQevE",Tweet,"Twitter Web App",0,2,"Quezon City",,,English,"""823349574739734528""","Phil News Agency",pnagovph,"The official Twitter account of Philippine News Agency, the newswire service of the Philippine government.",Verified,https://twitter.com/pnagovph,Non-Protected,8904,282,"23 Jan 2017 02:00:10"
"""1229548037451780096""",https://twitter.com/LAVOZDEDAULE/status/1229548037451780096,"17 Feb 2020 23:27:50","Atentos🇪🇨 tras semanas de espera, cinco estudiantes ecuatorianos que residen en #Wuhan, epicentro del brote de #coronavirus, serán evacuados este miércoles por un avión ucraniano que los trasladará a ese país, donde guardarán cuarentena antes de venir a Ecuador.
Lo anunció @Lenin https://t.co/VRzWqdXZig",Tweet,"Twitter for Android",1,3,"Isidro Fajardo y N. De Jesús",,,Spanish,"""991842859119792129""","LA VOZ DE DAULE",LAVOZDEDAULE,"Siguenos en todas las redes sociales. y escuchanos en http://www.lavozdedaule.com pide tus canciones y envia tus saludos😃",Non-Verified,https://twitter.com/LAVOZDEDAULE,Non-Protected,906,4997,"03 May 2018 00:52:19"
"""1229547991704444928""",https://twitter.com/bitcoinconnect/status/1229547991704444928,"17 Feb 2020 23:27:39","China Detains Activist Who Accused Xi of Coronavirus Cover-Up SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x #virus #coronavirus #sars #flu #china #trump #tiktok https://t.co/HJaEttn2U3",Tweet,Clickclickme,2,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229547958749655050""",https://twitter.com/tickertvau/status/1229547958749655050,"17 Feb 2020 23:27:31","#BREAKING Coronavirus death toll now passes 1800

#tickertv #coronavirus #ausbiz https://t.co/fGU2TuTmjE",Tweet,"Twitter for iPhone",0,3,Melbourne,,,English,"""1160119192663646208""",Ticker,tickertvau,"BOLD BUSINESS Breaking News | Tech | Startups 🇦🇺 🖥 Australia’s first dedicated business streaming network. - Head to our website!",Non-Verified,https://twitter.com/tickertvau,Non-Protected,934,343,"10 Aug 2019 09:22:24"
"""1229547954333265920""",https://twitter.com/bitcoinconnect/status/1229547954333265920,"17 Feb 2020 23:27:30","Exempt Chinese students from coronavirus travel ban, New Zealand universities urge SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x #virus #coronavirus #sars #flu #china #tiktok https://t.co/DSAkVAJOXs",Tweet,Clickclickme,0,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229547816420286464""",https://twitter.com/bitcoinconnect/status/1229547816420286464,"17 Feb 2020 23:26:57","What Is The Coronavirus: Origin, Symptoms, Treatment, Transmission And More : Goats and Soda SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #deathtoll #china #trump https://t.co/2hI7XsSVYq https://t.co/mGUuUxPpaW",Tweet,Clickclickme,0,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229547800314036225""",https://twitter.com/k1h/status/1229547800314036225,"17 Feb 2020 23:26:54","「都道府県別新型コロナウイルス感染症患者数マップ」 - Coronavirus COVID-19 Japan Case (2019-nCoV)  - https://t.co/89UOQcu0gC https://t.co/rjKO7uvZ3h #新型コロナウイルス #COVID19",Tweet,"Twitter Web App",3,2,シンガポール,,,Japanese,"""36579099""",シンガポールで勉強,k1h,"(直感に反する)健康情報 運動 睡眠 VPDs 渡航医学 アレルギー メンタル ニセ科学 過剰検査診断治療の弊害 アボカド ナッツ 糖質コンシャス グランフォンド世界選手権 singapore Everesting 多岐に興味あり",Non-Verified,https://twitter.com/k1h,Non-Protected,2462,1162,"30 Apr 2009 03:12:16"
